Data sent: 111111111000000100100011010001010110011110001001101010111100110100001111
Time: 1508900000, TX_OUT: 1
Time: 981495600000, TX_OUT: 0
Time: 982495600000, TX_OUT: 1
Time: 983495600000, TX_OUT: 0
Time: 984495600000, TX_OUT: 0
Time: 985495600000, TX_OUT: 1
Time: 986495600000, TX_OUT: 0
Time: 987495600000, TX_OUT: 0
Time: 988495600000, TX_OUT: 1
Time: 989495600000, TX_OUT: 0
Time: 990495600000, TX_OUT: 0
Time: 991495600000, TX_OUT: 0
Time: 992495600000, TX_OUT: 0
Time: 993495600000, TX_OUT: 0
Time: 994495600000, TX_OUT: 1
Time: 995495600000, TX_OUT: 1
Time: 996495600000, TX_OUT: 1
Time: 997495600000, TX_OUT: 1
Time: 998495600000, TX_OUT: 0
Time: 999495600000, TX_OUT: 0
Time: 1000495600000, TX_OUT: 0
Time: 1001495600000, TX_OUT: 1
Time: 1002495600000, TX_OUT: 1
Time: 1003495600000, TX_OUT: 0
Time: 1004495600000, TX_OUT: 1
Time: 1005495600000, TX_OUT: 1
Time: 1006495600000, TX_OUT: 1
Time: 1007495600000, TX_OUT: 1
Time: 1008495600000, TX_OUT: 1
Time: 1009495600000, TX_OUT: 0
Time: 1010495600000, TX_OUT: 1
Time: 1011495600000, TX_OUT: 1
Time: 1012495600000, TX_OUT: 1
Data sent: 111111110111111001110010001000010011111101010010000110011001000101111101
Time: 1014495600000, TX_OUT: 1
Time: 1015495600000, TX_OUT: 1
Time: 1016495600000, TX_OUT: 1
Time: 1017495600000, TX_OUT: 1
Time: 1018495600000, TX_OUT: 1
Time: 1019495600000, TX_OUT: 1
Time: 1020495600000, TX_OUT: 1
Time: 1021495600000, TX_OUT: 1
Time: 1022495600000, TX_OUT: 0
Time: 1023495600000, TX_OUT: 1
Time: 1024495600000, TX_OUT: 1
Time: 1025495600000, TX_OUT: 1
Time: 1026495600000, TX_OUT: 1
Time: 1027495600000, TX_OUT: 1
Time: 1028495600000, TX_OUT: 1
Time: 1029495600000, TX_OUT: 0
Time: 1030495600000, TX_OUT: 0
Time: 1031495600000, TX_OUT: 1
Time: 1032495600000, TX_OUT: 1
Time: 1033495600000, TX_OUT: 1
Time: 1034495600000, TX_OUT: 0
Time: 1035495600000, TX_OUT: 0
Time: 1036495600000, TX_OUT: 1
Time: 1037495600000, TX_OUT: 0
Time: 1038495600000, TX_OUT: 0
Time: 1039495600000, TX_OUT: 0
Time: 1040495600000, TX_OUT: 1
Time: 1041495600000, TX_OUT: 0
Time: 1042495600000, TX_OUT: 0
Time: 1043495600000, TX_OUT: 0
Time: 1044495600000, TX_OUT: 0
Time: 1045495600000, TX_OUT: 1
Time: 1046495600000, TX_OUT: 0
Time: 1047495600000, TX_OUT: 0
Time: 1048495600000, TX_OUT: 1
Time: 1049495600000, TX_OUT: 1
Time: 1050495600000, TX_OUT: 1
Time: 1051495600000, TX_OUT: 1
Time: 1052495600000, TX_OUT: 1
Time: 1053495600000, TX_OUT: 1
Time: 1054495600000, TX_OUT: 0
Time: 1055495600000, TX_OUT: 1
Time: 1056495600000, TX_OUT: 0
Time: 1057495600000, TX_OUT: 1
Time: 1058495600000, TX_OUT: 0
Time: 1059495600000, TX_OUT: 0
Time: 1060495600000, TX_OUT: 1
Time: 1061495600000, TX_OUT: 0
Time: 1062495600000, TX_OUT: 0
Time: 1063495600000, TX_OUT: 0
Time: 1064495600000, TX_OUT: 0
Time: 1065495600000, TX_OUT: 1
Time: 1066495600000, TX_OUT: 1
Time: 1067495600000, TX_OUT: 0
Time: 1068495600000, TX_OUT: 0
Time: 1069495600000, TX_OUT: 1
Time: 1070495600000, TX_OUT: 1
Time: 1071495600000, TX_OUT: 0
Time: 1072495600000, TX_OUT: 0
Time: 1073495600000, TX_OUT: 1
Time: 1074495600000, TX_OUT: 0
Time: 1075495600000, TX_OUT: 0
Time: 1076495600000, TX_OUT: 0
Time: 1077495600000, TX_OUT: 1
Time: 1078495600000, TX_OUT: 0
Time: 1079495600000, TX_OUT: 1
Time: 1080495600000, TX_OUT: 1
Time: 1081495600000, TX_OUT: 1
Time: 1082495600000, TX_OUT: 1
Time: 1083495600000, TX_OUT: 1
Time: 1084495600000, TX_OUT: 0
Time: 1085495600000, TX_OUT: 1
Data sent: 111111110111111000101110011111110111111111101101101101001010100101110101
Time: 1087495600000, TX_OUT: 1
Time: 1088495600000, TX_OUT: 1
Time: 1089495600000, TX_OUT: 1
Time: 1090495600000, TX_OUT: 1
Time: 1091495600000, TX_OUT: 1
Time: 1092495600000, TX_OUT: 1
Time: 1093495600000, TX_OUT: 1
Time: 1094495600000, TX_OUT: 1
Time: 1095495600000, TX_OUT: 0
Time: 1096495600000, TX_OUT: 1
Time: 1097495600000, TX_OUT: 1
Time: 1098495600000, TX_OUT: 1
Time: 1099495600000, TX_OUT: 1
Time: 1100495600000, TX_OUT: 1
Time: 1101495600000, TX_OUT: 1
Time: 1102495600000, TX_OUT: 0
Time: 1103495600000, TX_OUT: 0
Time: 1104495600000, TX_OUT: 0
Time: 1105495600000, TX_OUT: 1
Time: 1106495600000, TX_OUT: 0
Time: 1107495600000, TX_OUT: 1
Time: 1108495600000, TX_OUT: 1
Time: 1109495600000, TX_OUT: 1
Time: 1110495600000, TX_OUT: 0
Time: 1111495600000, TX_OUT: 0
Time: 1112495600000, TX_OUT: 1
Time: 1113495600000, TX_OUT: 1
Time: 1114495600000, TX_OUT: 1
Time: 1115495600000, TX_OUT: 1
Time: 1116495600000, TX_OUT: 1
Time: 1117495600000, TX_OUT: 1
Time: 1118495600000, TX_OUT: 1
Time: 1119495600000, TX_OUT: 0
Time: 1120495600000, TX_OUT: 1
Time: 1121495600000, TX_OUT: 1
Time: 1122495600000, TX_OUT: 1
Time: 1123495600000, TX_OUT: 1
Time: 1124495600000, TX_OUT: 1
Time: 1125495600000, TX_OUT: 1
Time: 1126495600000, TX_OUT: 1
Time: 1127495600000, TX_OUT: 1
Time: 1128495600000, TX_OUT: 1
Time: 1129495600000, TX_OUT: 1
Time: 1130495600000, TX_OUT: 0
Time: 1131495600000, TX_OUT: 1
Time: 1132495600000, TX_OUT: 1
Time: 1133495600000, TX_OUT: 0
Time: 1134495600000, TX_OUT: 1
Time: 1135495600000, TX_OUT: 1
Time: 1136495600000, TX_OUT: 0
Time: 1137495600000, TX_OUT: 1
Time: 1138495600000, TX_OUT: 1
Time: 1139495600000, TX_OUT: 0
Time: 1140495600000, TX_OUT: 1
Time: 1141495600000, TX_OUT: 0
Time: 1142495600000, TX_OUT: 0
Time: 1143495600000, TX_OUT: 1
Time: 1144495600000, TX_OUT: 0
Time: 1145495600000, TX_OUT: 1
Time: 1146495600000, TX_OUT: 0
Time: 1147495600000, TX_OUT: 1
Time: 1148495600000, TX_OUT: 0
Time: 1149495600000, TX_OUT: 0
Time: 1150495600000, TX_OUT: 1
Time: 1151495600000, TX_OUT: 0
Time: 1152495600000, TX_OUT: 1
Time: 1153495600000, TX_OUT: 1
Time: 1154495600000, TX_OUT: 1
Time: 1155495600000, TX_OUT: 0
Time: 1156495600000, TX_OUT: 1
Time: 1157495600000, TX_OUT: 0
Time: 1158495600000, TX_OUT: 1
Data sent: 111111110111111011001011111000101011111101011101100111100111001111110100
Time: 1160495600000, TX_OUT: 1
Time: 1161495600000, TX_OUT: 1
Time: 1162495600000, TX_OUT: 1
Time: 1163495600000, TX_OUT: 1
Time: 1164495600000, TX_OUT: 1
Time: 1165495600000, TX_OUT: 1
Time: 1166495600000, TX_OUT: 1
Time: 1167495600000, TX_OUT: 1
Time: 1168495600000, TX_OUT: 0
Time: 1169495600000, TX_OUT: 1
Time: 1170495600000, TX_OUT: 1
Time: 1171495600000, TX_OUT: 1
Time: 1172495600000, TX_OUT: 1
Time: 1173495600000, TX_OUT: 1
Time: 1174495600000, TX_OUT: 1
Time: 1175495600000, TX_OUT: 0
Time: 1176495600000, TX_OUT: 1
Time: 1177495600000, TX_OUT: 1
Time: 1178495600000, TX_OUT: 0
Time: 1179495600000, TX_OUT: 0
Time: 1180495600000, TX_OUT: 1
Time: 1181495600000, TX_OUT: 0
Time: 1182495600000, TX_OUT: 1
Time: 1183495600000, TX_OUT: 1
Time: 1184495600000, TX_OUT: 1
Time: 1185495600000, TX_OUT: 1
Time: 1186495600000, TX_OUT: 1
Time: 1187495600000, TX_OUT: 0
Time: 1188495600000, TX_OUT: 0
Time: 1189495600000, TX_OUT: 0
Time: 1190495600000, TX_OUT: 1
Time: 1191495600000, TX_OUT: 0
Time: 1192495600000, TX_OUT: 1
Time: 1193495600000, TX_OUT: 0
Time: 1194495600000, TX_OUT: 1
Time: 1195495600000, TX_OUT: 1
Time: 1196495600000, TX_OUT: 1
Time: 1197495600000, TX_OUT: 1
Time: 1198495600000, TX_OUT: 1
Time: 1199495600000, TX_OUT: 1
Time: 1200495600000, TX_OUT: 0
Time: 1201495600000, TX_OUT: 1
Time: 1202495600000, TX_OUT: 0
Time: 1203495600000, TX_OUT: 1
Time: 1204495600000, TX_OUT: 1
Time: 1205495600000, TX_OUT: 1
Time: 1206495600000, TX_OUT: 0
Time: 1207495600000, TX_OUT: 1
Time: 1208495600000, TX_OUT: 1
Time: 1209495600000, TX_OUT: 0
Time: 1210495600000, TX_OUT: 0
Time: 1211495600000, TX_OUT: 1
Time: 1212495600000, TX_OUT: 1
Time: 1213495600000, TX_OUT: 1
Time: 1214495600000, TX_OUT: 1
Time: 1215495600000, TX_OUT: 0
Time: 1216495600000, TX_OUT: 0
Time: 1217495600000, TX_OUT: 1
Time: 1218495600000, TX_OUT: 1
Time: 1219495600000, TX_OUT: 1
Time: 1220495600000, TX_OUT: 0
Time: 1221495600000, TX_OUT: 0
Time: 1222495600000, TX_OUT: 1
Time: 1223495600000, TX_OUT: 1
Time: 1224495600000, TX_OUT: 1
Time: 1225495600000, TX_OUT: 1
Time: 1226495600000, TX_OUT: 1
Time: 1227495600000, TX_OUT: 1
Time: 1228495600000, TX_OUT: 0
Time: 1229495600000, TX_OUT: 1
Time: 1230495600000, TX_OUT: 0
Time: 1231495600000, TX_OUT: 0
Data sent: 111111110111111001000101011011111101111110111111110001011101100111110111
Time: 1233495600000, TX_OUT: 1
Time: 1234495600000, TX_OUT: 1
Time: 1235495600000, TX_OUT: 1
Time: 1236495600000, TX_OUT: 1
Time: 1237495600000, TX_OUT: 1
Time: 1238495600000, TX_OUT: 1
Time: 1239495600000, TX_OUT: 1
Time: 1240495600000, TX_OUT: 1
Time: 1241495600000, TX_OUT: 0
Time: 1242495600000, TX_OUT: 1
Time: 1243495600000, TX_OUT: 1
Time: 1244495600000, TX_OUT: 1
Time: 1245495600000, TX_OUT: 1
Time: 1246495600000, TX_OUT: 1
Time: 1247495600000, TX_OUT: 1
Time: 1248495600000, TX_OUT: 0
Time: 1249495600000, TX_OUT: 0
Time: 1250495600000, TX_OUT: 1
Time: 1251495600000, TX_OUT: 0
Time: 1252495600000, TX_OUT: 0
Time: 1253495600000, TX_OUT: 0
Time: 1254495600000, TX_OUT: 1
Time: 1255495600000, TX_OUT: 0
Time: 1256495600000, TX_OUT: 1
Time: 1257495600000, TX_OUT: 0
Time: 1258495600000, TX_OUT: 1
Time: 1259495600000, TX_OUT: 1
Time: 1260495600000, TX_OUT: 0
Time: 1261495600000, TX_OUT: 1
Time: 1262495600000, TX_OUT: 1
Time: 1263495600000, TX_OUT: 1
Time: 1264495600000, TX_OUT: 1
Time: 1265495600000, TX_OUT: 1
Time: 1266495600000, TX_OUT: 1
Time: 1267495600000, TX_OUT: 0
Time: 1268495600000, TX_OUT: 1
Time: 1269495600000, TX_OUT: 1
Time: 1270495600000, TX_OUT: 1
Time: 1271495600000, TX_OUT: 1
Time: 1272495600000, TX_OUT: 1
Time: 1273495600000, TX_OUT: 1
Time: 1274495600000, TX_OUT: 0
Time: 1275495600000, TX_OUT: 1
Time: 1276495600000, TX_OUT: 1
Time: 1277495600000, TX_OUT: 1
Time: 1278495600000, TX_OUT: 1
Time: 1279495600000, TX_OUT: 1
Time: 1280495600000, TX_OUT: 1
Time: 1281495600000, TX_OUT: 1
Time: 1282495600000, TX_OUT: 1
Time: 1283495600000, TX_OUT: 0
Time: 1284495600000, TX_OUT: 0
Time: 1285495600000, TX_OUT: 0
Time: 1286495600000, TX_OUT: 1
Time: 1287495600000, TX_OUT: 0
Time: 1288495600000, TX_OUT: 1
Time: 1289495600000, TX_OUT: 1
Time: 1290495600000, TX_OUT: 1
Time: 1291495600000, TX_OUT: 0
Time: 1292495600000, TX_OUT: 1
Time: 1293495600000, TX_OUT: 1
Time: 1294495600000, TX_OUT: 0
Time: 1295495600000, TX_OUT: 0
Time: 1296495600000, TX_OUT: 1
Time: 1297495600000, TX_OUT: 1
Time: 1298495600000, TX_OUT: 1
Time: 1299495600000, TX_OUT: 1
Time: 1300495600000, TX_OUT: 1
Time: 1301495600000, TX_OUT: 0
Time: 1302495600000, TX_OUT: 1
Time: 1303495600000, TX_OUT: 1
Time: 1304495600000, TX_OUT: 1
Data sent: 111111111111111011101101100100000011111111000101010100110101110101110111
Time: 1306495600000, TX_OUT: 1
Time: 1307495600000, TX_OUT: 1
Time: 1308495600000, TX_OUT: 1
Time: 1309495600000, TX_OUT: 1
Time: 1310495600000, TX_OUT: 1
Time: 1311495600000, TX_OUT: 1
Time: 1312495600000, TX_OUT: 1
Time: 1313495600000, TX_OUT: 1
Time: 1314495600000, TX_OUT: 1
Time: 1315495600000, TX_OUT: 1
Time: 1316495600000, TX_OUT: 1
Time: 1317495600000, TX_OUT: 1
Time: 1318495600000, TX_OUT: 1
Time: 1319495600000, TX_OUT: 1
Time: 1320495600000, TX_OUT: 1
Time: 1321495600000, TX_OUT: 0
Time: 1322495600000, TX_OUT: 1
Time: 1323495600000, TX_OUT: 1
Time: 1324495600000, TX_OUT: 1
Time: 1325495600000, TX_OUT: 0
Time: 1326495600000, TX_OUT: 1
Time: 1327495600000, TX_OUT: 1
Time: 1328495600000, TX_OUT: 0
Time: 1329495600000, TX_OUT: 1
Time: 1330495600000, TX_OUT: 1
Time: 1331495600000, TX_OUT: 0
Time: 1332495600000, TX_OUT: 0
Time: 1333495600000, TX_OUT: 1
Time: 1334495600000, TX_OUT: 0
Time: 1335495600000, TX_OUT: 0
Time: 1336495600000, TX_OUT: 0
Time: 1337495600000, TX_OUT: 0
Time: 1338495600000, TX_OUT: 0
Time: 1339495600000, TX_OUT: 0
Time: 1340495600000, TX_OUT: 1
Time: 1341495600000, TX_OUT: 1
Time: 1342495600000, TX_OUT: 1
Time: 1343495600000, TX_OUT: 1
Time: 1344495600000, TX_OUT: 1
Time: 1345495600000, TX_OUT: 1
Time: 1346495600000, TX_OUT: 1
Time: 1347495600000, TX_OUT: 1
Time: 1348495600000, TX_OUT: 0
Time: 1349495600000, TX_OUT: 0
Time: 1350495600000, TX_OUT: 0
Time: 1351495600000, TX_OUT: 1
Time: 1352495600000, TX_OUT: 0
Time: 1353495600000, TX_OUT: 1
Time: 1354495600000, TX_OUT: 0
Time: 1355495600000, TX_OUT: 1
Time: 1356495600000, TX_OUT: 0
Time: 1357495600000, TX_OUT: 1
Time: 1358495600000, TX_OUT: 0
Time: 1359495600000, TX_OUT: 0
Time: 1360495600000, TX_OUT: 1
Time: 1361495600000, TX_OUT: 1
Time: 1362495600000, TX_OUT: 0
Time: 1363495600000, TX_OUT: 1
Time: 1364495600000, TX_OUT: 0
Time: 1365495600000, TX_OUT: 1
Time: 1366495600000, TX_OUT: 1
Time: 1367495600000, TX_OUT: 1
Time: 1368495600000, TX_OUT: 0
Time: 1369495600000, TX_OUT: 1
Time: 1370495600000, TX_OUT: 0
Time: 1371495600000, TX_OUT: 1
Time: 1372495600000, TX_OUT: 1
Time: 1373495600000, TX_OUT: 1
Time: 1374495600000, TX_OUT: 0
Time: 1375495600000, TX_OUT: 1
Time: 1376495600000, TX_OUT: 1
Time: 1377495600000, TX_OUT: 1
Data sent: 111111111111111101101101100110010111111110010101100100010100010101111101
Time: 1379495600000, TX_OUT: 1
Time: 1380495600000, TX_OUT: 1
Time: 1381495600000, TX_OUT: 1
Time: 1382495600000, TX_OUT: 1
Time: 1383495600000, TX_OUT: 1
Time: 1384495600000, TX_OUT: 1
Time: 1385495600000, TX_OUT: 1
Time: 1386495600000, TX_OUT: 1
Time: 1387495600000, TX_OUT: 1
Time: 1388495600000, TX_OUT: 1
Time: 1389495600000, TX_OUT: 1
Time: 1390495600000, TX_OUT: 1
Time: 1391495600000, TX_OUT: 1
Time: 1392495600000, TX_OUT: 1
Time: 1393495600000, TX_OUT: 1
Time: 1394495600000, TX_OUT: 1
Time: 1395495600000, TX_OUT: 0
Time: 1396495600000, TX_OUT: 1
Time: 1397495600000, TX_OUT: 1
Time: 1398495600000, TX_OUT: 0
Time: 1399495600000, TX_OUT: 1
Time: 1400495600000, TX_OUT: 1
Time: 1401495600000, TX_OUT: 0
Time: 1402495600000, TX_OUT: 1
Time: 1403495600000, TX_OUT: 1
Time: 1404495600000, TX_OUT: 0
Time: 1405495600000, TX_OUT: 0
Time: 1406495600000, TX_OUT: 1
Time: 1407495600000, TX_OUT: 1
Time: 1408495600000, TX_OUT: 0
Time: 1409495600000, TX_OUT: 0
Time: 1410495600000, TX_OUT: 1
Time: 1411495600000, TX_OUT: 0
Time: 1412495600000, TX_OUT: 1
Time: 1413495600000, TX_OUT: 1
Time: 1414495600000, TX_OUT: 1
Time: 1415495600000, TX_OUT: 1
Time: 1416495600000, TX_OUT: 1
Time: 1417495600000, TX_OUT: 1
Time: 1418495600000, TX_OUT: 1
Time: 1419495600000, TX_OUT: 1
Time: 1420495600000, TX_OUT: 0
Time: 1421495600000, TX_OUT: 0
Time: 1422495600000, TX_OUT: 1
Time: 1423495600000, TX_OUT: 0
Time: 1424495600000, TX_OUT: 1
Time: 1425495600000, TX_OUT: 0
